dateStart,name,lat,lng
2010-06-07,015-20624,41.776586,-76.467044
2010-06-07,015-20871,41.877783,-76.309375
2010-06-07,015-20865,41.877794,-76.309322
2010-06-07,015-20867,41.751872,-76.744569
2010-06-07,027-21617,41.092461,-77.955277
2010-06-07,081-20219,41.333005,-77.291491
2010-06-07,115-20268,41.652488,-76.033027
2010-06-07,115-20269,41.652447,-76.03303
2010-06-07,115-20243,41.679655,-76.069266
2010-06-07,117-20417,41.682452,-76.965563
2010-06-08,051-24330,40.020536,-79.678322
2010-06-08,105-21685,41.846813,-78.156366
2010-06-08,117-20416,41.682466,-76.965475
2010-06-09,059-25462,39.953388,-80.101861
2010-06-09,059-25463,39.953333,-80.101722
2010-06-09,059-25450,39.953222,-80.276583
2010-06-09,125-23948,40.151194,-80.252805
2010-06-09,125-23946,40.151222,-80.252722
2010-06-09,125-23939,40.151194,-80.252861
2010-06-09,131-20032,41.5781,-76.027238
2010-06-10,027-21602,41.091308,-77.969433
2010-06-10,027-21603,41.091355,-77.969466
2010-06-10,059-25470,39.841411,-80.086166
2010-06-10,117-20596,41.702485,-77.404128
2010-06-10,117-20415,41.682477,-76.965386
2010-06-10,129-28360,40.30998,-79.179744
2010-06-10,131-20031,41.597916,-76.143211
2010-06-11,059-25499,39.988111,-80.109472
2010-06-11,117-20664,41.684622,-77.268933
2010-06-12,015-20919,41.621755,-76.449761
2010-06-12,117-20601,41.682127,-77.380627
2010-06-12,117-20558,41.812421,-76.91171
2010-06-13,117-20632,41.684857,-77.418203
2010-06-15,015-20276,41.875856,-76.693086
2010-06-15,033-26885,41.144065,-78.474901
2010-06-15,105-21676,41.654602,-77.651008
2010-06-15,115-20244,41.679605,-76.06938
2010-06-16,015-20798,41.876586,-76.276747
2010-06-16,033-26860,41.144023,-78.474743
2010-06-16,033-26883,41.144026,-78.474787
2010-06-16,081-20270,41.385952,-77.511988
2010-06-16,081-20269,41.385911,-77.511994
2010-06-16,081-20273,41.385869,-77.511997
2010-06-16,081-20274,41.385827,-77.512002
2010-06-16,081-20272,41.385786,-77.512005
2010-06-16,081-20271,41.385747,-77.512011
2010-06-16,125-23893,40.320277,-80.302305
2010-06-16,125-23894,40.320333,-80.302277
2010-06-17,005-30652,40.882947,-79.555619
2010-06-17,033-26884,41.144033,-78.474652
2010-06-17,117-20622,41.742457,-77.120815
2010-06-17,117-20602,41.741036,-77.036952
2010-06-18,081-20299,41.274094,-76.565647
2010-06-18,117-20670,41.889663,-76.9657
2010-06-19,115-20377,41.697638,-75.840083
2010-06-19,117-20728,41.797883,-77.012897
2010-06-20,051-24331,40.020536,-79.678141
2010-06-21,027-21601,41.091258,-77.9694
2010-06-21,065-26867,41.12113,-78.967469
2010-06-21,083-54189,41.684104,-78.326666
2010-06-22,015-20668,41.658388,-76.808777
2010-06-22,015-20595,41.71123,-76.838211
2010-06-22,015-20730,41.668613,-76.46103
2010-06-22,115-20257,41.650791,-76.042555
2010-06-22,131-20030,41.597944,-76.143172
2010-06-23,015-20594,41.711163,-76.83823
2010-06-23,105-21684,41.846805,-78.156422
2010-06-23,117-20694,41.735278,-77.165326
2010-06-23,117-20877,41.735233,-77.165343
2010-06-23,117-20700,41.955502,-77.421705
2010-06-24,015-20593,41.711094,-76.838247
2010-06-24,105-21617,41.68541,-77.60337
2010-06-24,117-20695,41.735319,-77.165317
2010-06-24,117-20737,41.645955,-77.327672
2010-06-25,015-20596,41.711102,-76.83843
2010-06-25,015-20597,41.711172,-76.838413
2010-06-25,015-20598,41.711238,-76.838397
2010-06-25,015-20599,41.711305,-76.83838
2010-06-25,051-24317,39.935213,-79.853547
2010-06-25,051-24303,39.977794,-79.437138
2010-06-25,081-20284,41.345052,-77.267836
2010-06-25,115-20328,41.684063,-75.874641
2010-06-25,115-20329,41.684061,-75.874861
2010-06-25,117-20639,41.863908,-77.312257
2010-06-25,125-23979,40.195972,-80.351805
2010-06-25,125-24029,40.196361,-80.35175
2010-06-26,117-20633,41.791205,-77.265722
2010-06-27,015-20705,41.61138,-76.548338
2010-06-27,015-20706,41.611422,-76.548338
2010-06-27,015-20922,41.723333,-76.246233
2010-06-27,117-20661,41.901347,-77.027772
2010-06-28,015-20703,41.724988,-76.256822
2010-06-28,125-24017,40.066275,-79.94665
2010-06-29,059-25486,39.884183,-80.045316
2010-06-29,059-25487,39.88418,-80.045258
2010-06-29,059-25488,39.884175,-80.045208
2010-06-29,059-25356,39.9958,-80.278344
2010-06-29,059-25363,39.995769,-80.278247
2010-06-29,059-25364,39.99583,-80.278444
2010-06-29,115-20340,41.782316,-75.925261
2010-06-29,117-20399,41.765669,-77.130201
2010-06-29,117-20400,41.765655,-77.130291
2010-06-29,125-24120,40.066266,-79.946719
2010-06-30,005-30624,40.784186,-79.673222
2010-06-30,015-20796,41.705463,-76.43378
2010-06-30,015-20794,41.70545,-76.43373
2010-06-30,047-24311,41.292842,-78.615688
2010-06-30,081-20302,41.45643,-76.913022
2010-06-30,081-20266,41.532653,-77.158434
2010-06-30,105-21660,41.773455,-77.866522
2010-06-30,115-20330,41.67865,-75.877738
2010-06-30,117-20477,41.680361,-77.580036
2010-06-30,117-20401,41.765641,-77.130381
2010-07-01,015-20771,41.711966,-76.320275
2010-07-01,047-24312,41.293008,-78.615577
2010-07-01,063-36844,40.884888,-79.18355
2010-07-01,117-20697,41.585241,-76.980438
2010-07-02,015-21009,41.879194,-76.359258
2010-07-02,015-20942,41.751711,-76.753027
2010-07-02,015-20943,41.751741,-76.752991
2010-07-02,115-20325,41.679063,-76.047386
2010-07-02,117-20764,41.812513,-76.911686
2010-07-03,081-20286,41.374738,-77.159172
2010-07-04,047-24445,41.281275,-78.620572
2010-07-04,047-24444,41.281308,-78.620397
2010-07-04,105-21683,41.8468,-78.156469
2010-07-05,019-21674,40.838638,-80.054944
2010-07-05,047-24443,41.281175,-78.620352
2010-07-05,047-24442,41.281141,-78.62053
2010-07-05,059-25358,39.968081,-80.110826
2010-07-05,115-20327,41.678652,-75.87763
2010-07-06,015-20732,41.782902,-76.330941
2010-07-06,081-20294,41.247358,-76.649397
2010-07-06,125-24188,40.214894,-80.494491
2010-07-07,005-30651,40.787836,-79.504275
2010-07-07,083-54880,41.637277,-78.369988
2010-07-07,115-20350,41.738919,-76.02945
2010-07-07,125-23798,40.214833,-80.494611
2010-07-07,131-20026,41.640805,-75.811055
2010-07-08,051-24257,40.07304,-79.633101
2010-07-08,081-20220,41.332893,-77.29145
2010-07-08,083-54879,41.637302,-78.36998
2010-07-08,083-54881,41.63733,-78.369969
2010-07-08,083-54882,41.637358,-78.369961
2010-07-08,117-20625,41.655275,-77.417047
2010-07-08,125-24165,40.063358,-80.204302
2010-07-09,081-20181,41.380752,-77.522047
2010-07-09,115-20392,41.766041,-76.103752
2010-07-09,117-20685,41.693448,-77.121106
2010-07-09,117-20686,41.693465,-77.121078
2010-07-09,117-20600,41.897327,-77.368215
2010-07-09,125-24164,40.063338,-80.204236
2010-07-10,015-20584,41.773966,-76.873416
2010-07-10,015-20715,41.718519,-76.274075
2010-07-10,059-25518,39.902227,-80.139213
2010-07-10,081-20193,41.380744,-77.521991
2010-07-10,117-20615,41.897344,-77.368165
2010-07-10,117-20701,41.680302,-77.5802
2010-07-10,117-20702,41.561116,-77.069058
2010-07-11,015-20639,41.779047,-76.650394
2010-07-11,117-20876,41.693398,-77.12109
2010-07-11,117-20711,41.897361,-77.368116
2010-07-11,117-20735,41.621716,-76.897527
2010-07-12,015-20837,41.77288,-76.206936
2010-07-12,081-20198,41.380736,-77.521938
2010-07-12,083-54883,41.637411,-78.369941
2010-07-12,105-21682,41.846791,-78.15653
2010-07-12,117-20712,41.897288,-77.368194
2010-07-13,033-26863,41.133321,-78.473523
2010-07-13,033-26914,41.133405,-78.473477
2010-07-13,081-20192,41.38073,-77.521886
2010-07-13,117-20713,41.897305,-77.368144
2010-07-13,117-20666,41.989613,-77.376158
2010-07-13,117-20692,41.855097,-76.991258
2010-07-14,015-20588,41.773719,-76.87368
2010-07-14,033-26862,41.133437,-78.473618
2010-07-14,081-20191,41.380722,-77.52183
2010-07-14,117-20714,41.897322,-77.368094
2010-07-14,117-20696,41.843922,-77.027408
2010-07-15,015-20589,41.773733,-76.873591
2010-07-15,015-20873,41.738855,-76.396097
2010-07-15,015-20968,41.724936,-76.256769
2010-07-15,015-20915,41.779352,-76.368322
2010-07-15,015-20916,41.779322,-76.368358
2010-07-15,019-21719,40.793644,-80.064433
2010-07-15,033-26861,41.133558,-78.473497
2010-07-15,033-26887,41.133441,-78.473402
2010-07-15,033-26911,41.133522,-78.473572
2010-07-16,015-20590,41.773744,-76.873502
2010-07-16,015-20923,41.723311,-76.246188
2010-07-16,081-20309,41.536975,-76.993188
2010-07-17,015-20591,41.773758,-76.873411
2010-07-17,081-20310,41.536975,-76.993358
2010-07-17,081-20267,41.28213,-77.252175
2010-07-17,115-20212,41.697738,-75.840136
2010-07-17,129-28361,40.493788,-79.5655
2010-07-17,129-28362,40.493808,-79.565433
2010-07-17,129-28363,40.49383,-79.565366
2010-07-18,015-20954,41.772922,-76.206938
2010-07-18,035-21222,41.222197,-77.707813
2010-07-18,035-21219,41.222216,-77.707766
2010-07-18,035-21224,41.222236,-77.707719
2010-07-18,035-21221,41.222255,-77.707669
2010-07-18,035-21223,41.222275,-77.707622
2010-07-18,035-21220,41.222297,-77.707575
2010-07-18,081-20311,41.536975,-76.993244
2010-07-19,081-20235,41.331532,-77.2822
2010-07-19,081-20312,41.536972,-76.993133
2010-07-19,125-24046,40.075861,-80.245666
2010-07-20,081-20236,41.331477,-77.282172
2010-07-20,115-20324,41.679105,-76.047397
2010-07-20,117-20663,41.835547,-76.966461
2010-07-21,015-20995,41.662872,-76.726075
2010-07-21,015-20997,41.662911,-76.726088
2010-07-21,015-20946,41.782938,-76.330911
2010-07-21,015-20913,41.902675,-76.855808
2010-07-21,015-20914,41.9027,-76.855722
2010-07-21,079-20012,41.289013,-76.292444
2010-07-21,081-20246,41.331588,-77.282228
2010-07-21,117-20676,41.801888,-77.237652
2010-07-21,125-24207,40.075811,-80.2457
2010-07-21,125-24175,40.075769,-80.245747
2010-07-21,125-24045,40.075888,-80.245611
2010-07-22,015-20992,41.772875,-76.207047
2010-07-22,015-20911,41.902625,-76.855977
2010-07-22,015-20912,41.90265,-76.855891
2010-07-22,051-24332,40.008319,-79.649797
2010-07-22,081-20238,41.33175,-77.282305
2010-07-22,081-20297,41.26053,-76.508436
2010-07-22,081-20300,41.199694,-76.632069
2010-07-22,117-20710,41.584991,-76.997783
2010-07-23,015-20673,41.626116,-76.439472
2010-07-23,015-20932,41.683205,-76.656069
2010-07-23,015-20987,41.751872,-76.744625
2010-07-23,019-21720,40.793622,-80.064388
2010-07-23,033-26848,41.113126,-78.406752
2010-07-23,081-20239,41.331615,-77.282255
2010-07-23,117-20474,41.679696,-77.580675
2010-07-23,125-24044,40.454916,-80.340611
2010-07-24,033-26855,41.113057,-78.406691
2010-07-24,035-21208,41.198038,-77.7773
2010-07-24,035-21210,41.198005,-77.777266
2010-07-24,035-21209,41.197972,-77.777236
2010-07-24,035-21207,41.197938,-77.777202
2010-07-24,035-21206,41.197905,-77.777172
2010-07-24,035-21205,41.197872,-77.777138
2010-07-24,105-21672,41.849597,-78.146205
2010-07-24,115-20332,41.76883,-75.965372
2010-07-25,059-25507,39.948,-80.120527
2010-07-25,059-25520,39.947861,-80.120583
2010-07-26,113-20010,41.529436,-76.683177
2010-07-26,115-20305,41.770772,-75.932477
2010-07-27,005-30623,40.897925,-79.531352
2010-07-27,051-24365,39.954019,-79.942361
2010-07-27,059-25490,39.883388,-80.049261
2010-07-27,059-25489,39.88338,-80.049313
2010-07-27,115-20309,41.770813,-75.93238
2010-07-27,125-24119,40.2295,-80.323277
2010-07-27,125-23975,40.229277,-80.323277
2010-07-27,125-23974,40.229388,-80.323277
2010-07-27,125-23976,40.229333,-80.323305
2010-07-27,125-24070,40.229277,-80.323305
2010-07-28,015-20646,41.686247,-76.302247
2010-07-28,125-24185,40.038083,-80.05098
2010-07-28,131-20143,41.579631,-76.056101
2010-07-29,117-20684,41.726811,-77.171808
2010-07-30,019-21717,40.793597,-80.064344
2010-07-30,065-26862,40.977316,-79.165158
2010-07-30,117-20669,41.899686,-76.948744
2010-07-31,131-20059,41.626225,-76.188055
2010-07-31,131-20060,41.626261,-76.188025
2010-08-01,019-21675,40.838669,-80.054952
2010-08-01,105-21673,41.849605,-78.146094
2010-08-01,125-24161,40.207166,-80.386138
2010-08-02,015-20944,41.84248,-76.383672
2010-08-02,015-20945,41.842438,-76.383669
2010-08-02,117-20662,41.871211,-77.284661
2010-08-02,131-20055,41.583363,-76.019791
2010-08-03,015-20857,41.7185,-76.274027
2010-08-03,059-25405,39.968081,-80.110937
2010-08-03,117-20706,41.718186,-77.33173
2010-08-03,117-20478,41.679749,-77.580505
2010-08-03,125-24159,40.207077,-80.386316
2010-08-03,125-24160,40.207097,-80.38625
2010-08-03,127-20021,41.936969,-75.467963
2010-08-04,015-20731,41.668597,-76.46108
2010-08-04,015-20904,41.904086,-76.86665
2010-08-04,059-25287,40.00953,-80.28613
2010-08-04,059-25286,40.009422,-80.28618
2010-08-04,059-25288,40.009458,-80.286286
2010-08-04,059-25290,40.009566,-80.286233
2010-08-04,059-25291,40.009591,-80.286336
2010-08-04,059-25292,40.009491,-80.286363
2010-08-04,115-20397,41.739105,-76.053627
2010-08-04,117-20733,41.61128,-76.980155
2010-08-04,125-24162,40.207144,-80.386197
2010-08-04,125-24163,40.207111,-80.38625
2010-08-05,015-20960,41.879194,-76.359258
2010-08-05,015-20866,41.782291,-76.19895
2010-08-05,015-20905,41.904091,-76.866558
2010-08-05,033-26826,41.175092,-78.44035
2010-08-05,051-24369,39.969077,-79.838688
2010-08-05,115-20310,41.77073,-75.932572
2010-08-05,117-20579,41.619112,-76.885082
2010-08-05,127-20023,41.893891,-75.411472
2010-08-06,015-20998,41.865908,-76.610466
2010-08-06,015-20665,41.779097,-76.650508
2010-08-06,019-21718,40.793575,-80.0643
2010-08-06,081-20221,41.586986,-76.859963
2010-08-07,015-20661,41.803369,-76.638283
2010-08-07,035-21204,41.246655,-77.474663
2010-08-07,117-20731,41.757925,-77.324458
2010-08-08,117-20678,41.786708,-77.287027
2010-08-09,051-24335,40.002533,-79.682166
2010-08-09,105-21670,41.849572,-78.146147
2010-08-09,117-20804,41.867527,-77.254777
2010-08-09,129-28389,40.489744,-79.578872
2010-08-09,129-28390,40.489761,-79.578805
2010-08-09,129-28391,40.489777,-79.578736
2010-08-09,129-28386,40.489791,-79.578666
2010-08-09,129-28392,40.489691,-79.578852
2010-08-09,129-28387,40.489708,-79.578783
2010-08-09,129-28388,40.489725,-79.578713
2010-08-10,015-20970,41.782375,-76.199
2010-08-10,051-24300,40.008227,-79.650108
2010-08-10,115-20351,41.738955,-76.02943
2010-08-10,129-28071,40.162175,-79.344391
2010-08-10,129-28404,40.187166,-79.718
2010-08-11,051-24373,39.96908,-79.83863
2010-08-11,117-20724,41.922444,-77.328388
2010-08-12,013-20014,40.360577,-78.555902
2010-08-12,019-21716,40.79355,-80.064255
2010-08-12,051-24372,39.96908,-79.838602
2010-08-12,117-20738,41.962905,-77.301836
2010-08-13,005-30635,40.827633,-79.650161
2010-08-13,115-20400,41.782905,-75.965427
2010-08-13,115-20401,41.782741,-75.965458
2010-08-13,117-20708,41.964572,-77.38668
2010-08-13,117-20734,41.767483,-77.355108
2010-08-13,125-24214,40.088313,-80.185894
2010-08-13,125-24210,40.088111,-80.186138
2010-08-13,125-24212,40.088241,-80.185858
2010-08-14,115-20276,41.697694,-75.840111
2010-08-15,115-20399,41.782947,-75.965419
2010-08-16,015-20964,41.940138,-76.394586
2010-08-16,015-20966,41.600436,-76.533227
2010-08-16,027-21595,41.084545,-78.019851
2010-08-16,105-21669,41.849563,-78.146255
2010-08-16,117-20473,41.92609,-76.954166
2010-08-17,015-20929,41.683219,-76.656019
2010-08-17,081-20334,41.586972,-76.860013
2010-08-17,081-20301,41.234152,-76.644055
2010-08-17,113-20019,41.547713,-76.484388
2010-08-18,035-21191,41.157016,-77.75063
2010-08-18,035-21190,41.156921,-77.750627
2010-08-18,035-21189,41.156882,-77.750647
2010-08-18,081-20335,41.587002,-76.859913
2010-08-18,105-21666,41.690761,-77.63195
2010-08-19,033-26875,41.128284,-78.474823
2010-08-19,033-26876,41.128157,-78.474859
2010-08-19,081-20275,41.239576,-76.638617
2010-08-21,015-21081,41.681594,-76.260869
2010-08-21,027-21608,41.084496,-78.019817
2010-08-21,129-28403,40.187194,-79.718
2010-08-21,131-20062,41.638638,-76.098744
2010-08-21,131-20058,41.6386,-76.098769
2010-08-22,005-30613,40.822885,-79.327484
2010-08-22,027-21609,41.084448,-78.019782
2010-08-22,035-21202,41.230677,-77.467719
2010-08-22,131-20036,41.596836,-76.16225
2010-08-23,059-25537,39.883375,-80.049352
2010-08-23,115-20347,41.768911,-75.965377
2010-08-23,131-20046,41.608483,-75.973227
2010-08-24,033-26850,41.037944,-78.067138
2010-08-24,059-25369,39.864275,-80.027522
2010-08-24,081-20277,41.282075,-77.252168
2010-08-24,105-21671,41.849588,-78.146313
2010-08-24,131-20037,41.639313,-75.973297
2010-08-24,131-20033,41.639275,-75.973297
2010-08-26,033-26853,41.0425,-78.084222
2010-08-26,059-25372,39.864325,-80.027669
2010-08-27,005-30672,40.815577,-79.586427
2010-08-27,015-21040,41.879236,-76.359352
2010-08-27,027-21610,41.084399,-78.019748
2010-08-27,115-20258,41.76608,-76.103799
2010-08-27,125-24245,40.207119,-80.386183
2010-08-27,125-24246,40.207138,-80.386116
2010-08-28,005-30685,40.810711,-79.490994
2010-08-28,125-24253,40.207186,-80.386063
2010-08-29,079-20014,41.327777,-76.053466
2010-08-30,015-20898,41.915375,-76.836388
2010-08-30,105-21668,41.849558,-78.146366
2010-08-30,115-20379,41.882598,-75.89478
2010-08-30,115-20336,41.763972,-75.973133
2010-08-30,117-20616,41.689316,-77.560869
2010-08-30,125-24241,40.008075,-80.074436
2010-08-31,015-20809,41.936513,-76.867772
2010-08-31,033-26847,40.850277,-78.659964
2010-08-31,037-20001,41.236861,-76.366366
2010-08-31,051-24334,40.002358,-79.682438
2010-08-31,125-24280,40.207111,-80.386333
2010-08-31,131-20049,41.604096,-76.005583
2010-09-01,015-20810,41.936488,-76.867686
2010-09-01,019-21708,40.841591,-80.069091
2010-09-01,027-21611,41.084351,-78.019713
2010-09-01,117-20830,41.81255,-76.911708
2010-09-02,115-20335,41.770063,-75.983575
2010-09-03,015-20811,41.936466,-76.8676
2010-09-03,081-20303,41.337361,-77.158102
2010-09-03,105-21697,41.864158,-77.68278
2010-09-03,105-21698,41.864127,-77.682863
2010-09-03,105-21701,41.777491,-77.867973
2010-09-03,105-21716,41.777525,-77.867997
2010-09-03,115-20272,41.738994,-76.029408
2010-09-04,015-21063,41.662033,-76.166533
2010-09-04,113-20006,41.565758,-76.726608
2010-09-04,115-20396,41.739063,-76.053641
2010-09-04,115-20386,41.688844,-75.970688
2010-09-04,117-20754,41.576236,-77.031005
2010-09-06,115-20387,41.688763,-75.970711
2010-09-06,117-20879,41.881994,-77.280488
2010-09-07,005-30487,40.746,-79.508111
2010-09-07,015-20889,41.784002,-76.192586
2010-09-07,015-20993,41.784041,-76.192569
2010-09-07,015-21060,41.661997,-76.166508
2010-09-07,035-21182,41.369347,-77.559458
2010-09-07,117-20668,41.750463,-76.944641
2010-09-08,005-30649,40.8182,-79.6522
2010-09-08,015-20957,41.680394,-76.780383
2010-09-08,051-24336,40.002438,-79.682294
2010-09-08,059-25536,39.883402,-80.049144
2010-09-08,059-25491,39.883394,-80.049208
2010-09-08,059-25457,39.908597,-80.035327
2010-09-08,081-20348,41.239602,-76.63863
2010-09-09,015-20956,41.6804,-76.780252
2010-09-09,015-20890,41.642658,-76.757869
2010-09-09,015-21117,41.84963,-76.2944
2010-09-09,015-21095,41.753741,-76.725372
2010-09-09,015-21094,41.753783,-76.725377
2010-09-09,051-24382,39.73335,-79.80103
2010-09-09,059-25459,39.908488,-80.035386
2010-09-09,117-20817,41.73914,-77.104531
2010-09-09,117-20818,41.739101,-77.104553
2010-09-09,117-20642,41.762673,-77.141835
2010-09-09,117-20643,41.762671,-77.141908
2010-09-09,117-20644,41.762668,-77.141981
2010-09-09,117-20618,41.689405,-77.56073
2010-09-09,117-20859,41.926041,-76.954161
2010-09-09,117-20640,41.822522,-77.415088
2010-09-10,013-20013,40.353252,-78.565858
2010-09-10,015-20955,41.680402,-76.780125
2010-09-10,035-21227,41.369308,-77.559458
2010-09-10,115-20410,41.77958,-76.011261
2010-09-10,117-20861,41.926161,-76.954125
2010-09-10,117-20831,41.891083,-77.257233
2010-09-11,015-20969,41.634547,-76.820822
2010-09-11,115-20359,41.698502,-75.959022
2010-09-11,117-20821,41.739092,-77.104596
2010-09-11,117-20860,41.926002,-76.954175
2010-09-12,117-20819,41.739168,-77.104556
2010-09-12,117-20820,41.739408,-77.104576
2010-09-12,117-20822,41.739055,-77.104618
2010-09-12,117-20863,41.926122,-76.954136
2010-09-12,117-20539,41.854716,-77.335274
2010-09-13,015-20571,41.821344,-76.8751
2010-09-13,015-20784,41.86455,-76.748619
2010-09-13,031-25404,41.260158,-79.532545
2010-09-13,081-20206,41.34493,-77.267844
2010-09-13,113-20025,41.352786,-76.57298
2010-09-13,115-20360,41.698527,-75.959086
2010-09-13,117-20777,41.739025,-77.104593
